Timestep,Flux,Mean,Lower,Upper
2076,Mortality (Insects),8.1,0.9,34.9
2076,NECB,-16.6,-50.6,7.4
2076,NEP,18.9,-21.2,47.1
2076,NPP,141.4,93.3,178.8
2076,Rh,122.6,106.9,136.4
2077,Emission (AgExpand),0.5,0.2,0.9
2077,Emission (Biomass),6.7,4.6,7.9
2077,Emission (Clearcut),0.4,0.1,0.6
2077,Emission (Fire),3.8,1.7,7
2077,Emission (Orchard Removal),3.6,1.3,6.5
2077,Emission (Urban),0.8,0.1,2.4
2077,Harvest (AgExpand),0.1,0,0.2
2077,Harvest (Clearcut),3,1.1,4.9
2077,Harvest (Grain),10.2,7.2,14.5
2077,Harvest (Straw),6.1,3.6,9.4
2077,Harvest (Thinning),0.6,0.2,0.9
2077,Harvest (Urban),0,0,0.2
2077,Leaching,2.2,2,2.3
2077,LULCC,37.9,29.4,49
2077,Mortality,11.4,8.1,14.1
2077,Mortality (Fire),2.2,0.9,4
2077,Mortality (Harvest),1.5,0.6,2.5
2077,Mortality (Insects),7.2,0.6,29.5
2077,NECB,13.1,-16.2,61.4
2077,NEP,51,18.5,105.4
2077,NPP,168.1,122.5,244.6
2077,Rh,117.1,103.1,141.1
2078,Emission (AgExpand),0.5,0.2,0.9
2078,Emission (Biomass),6.7,4.7,8
2078,Emission (Clearcut),0.4,0.1,0.6
2078,Emission (Fire),3.6,1.5,6.6
2078,Emission (Orchard Removal),3.6,1.3,6.5
2078,Emission (Urban),0.8,0.1,2.5
2078,Harvest (AgExpand),0.1,0,0.2
2078,Harvest (Clearcut),3,1.1,4.9
2078,Harvest (Grain),10.1,7.5,13.5
2078,Harvest (Straw),5.9,3.8,8.6
2078,Harvest (Thinning),0.6,0.1,0.9
2078,Harvest (Urban),0,0,0.2
2078,Leaching,2.2,2,2.3
2078,LULCC,37.3,29.2,47.5
2078,Mortality,11.4,8.2,14.4
2078,Mortality (Fire),2.1,0.8,4.1
2078,Mortality (Harvest),1.5,0.6,2.4
2078,Mortality (Insects),11.3,0.7,53.8
2078,NECB,2.9,-31.8,62.7
2078,NEP,40.2,4.8,103.5
2078,NPP,161.6,123.2,223.5
2078,Rh,121.3,101.2,152.6
2079,Emission (AgExpand),0.5,0.2,0.9
2079,Emission (Biomass),6.7,4.8,7.9
2079,Emission (Clearcut),0.4,0.1,0.6
2079,Emission (Fire),3.8,1.7,6.5
2079,Emission (Orchard Removal),3.6,1.4,6.6
2079,Emission (Urban),0.7,0.1,2.4
2079,Harvest (AgExpand),0.1,0,0.2
2079,Harvest (Clearcut),3,1.2,4.9
2079,Harvest (Grain),9.4,6.8,12.4
2079,Harvest (Straw),5.4,3.3,7.7
2079,Harvest (Thinning),0.6,0.2,1
2079,Harvest (Urban),0,0,0.2
2079,Leaching,2.2,2,2.3
2079,LULCC,36.3,28.5,45.3
2079,Mortality,11.5,8.9,13.8
2079,Mortality (Fire),2.2,1,3.7
2079,Mortality (Harvest),1.5,0.6,2.4
2079,Mortality (Insects),8,0.8,48.7
2079,NECB,-14.8,-52.8,27.7
2079,NEP,21.5,-17.3,65.1
2079,NPP,145.1,99.6,186.1
2079,Rh,123.5,105,145.3
2080,Emission (AgExpand),0.5,0.2,0.9
2080,Emission (Biomass),6.7,4.9,7.9
2080,Emission (Clearcut),0.4,0.1,0.6
2080,Emission (Fire),3.6,1.6,6.3
2080,Emission (Orchard Removal),3.7,1.3,6.7
2080,Emission (Urban),0.7,0.1,2.4
2080,Harvest (AgExpand),0.1,0,0.2
2080,Harvest (Clearcut),3,1.1,4.9
2080,Harvest (Grain),9.1,6.5,13.6
2080,Harvest (Straw),5.1,3,8.6
2080,Harvest (Thinning),0.6,0.2,1
2080,Harvest (Urban),0,0,0.2
2080,Leaching,2.2,2,2.3
2080,LULCC,35.6,27.5,45.6
2080,Mortality,11.3,8.5,13.7
2080,Mortality (Fire),2,0.9,3.7
2080,Mortality (Harvest),1.5,0.6,2.4
2080,Mortality (Insects),5,0.4,31.3
2080,NECB,-5.4,-58.2,63.3
2080,NEP,30.2,-23,105.8
2080,NPP,146,99.9,232.1
2080,Rh,115.8,94.2,133.6
2081,Emission (AgExpand),0.5,0.2,0.9
2081,Emission (Biomass),6.7,4.9,8
2081,Emission (Clearcut),0.4,0.1,0.6
2081,Emission (Fire),4.9,1.6,11.6
2081,Emission (Orchard Removal),3.6,1.3,6.8
2081,Emission (Urban),0.7,0.1,2.4
2081,Harvest (AgExpand),0.1,0,0.2
2081,Harvest (Clearcut),3,1.2,5
2081,Harvest (Grain),9,5.9,16.1
2081,Harvest (Straw),5,2.5,10.7
2081,Harvest (Thinning),0.6,0.2,1
2081,Harvest (Urban),0,0,0.2
2081,Leaching,2.2,2,2.3
2081,LULCC,36.7,27.1,52
2081,Mortality,12.1,9.4,15.9
2081,Mortality (Fire),2.8,0.9,6.7
2081,Mortality (Harvest),1.5,0.6,2.5
2081,Mortality (Insects),5.4,0.5,29.8
2081,NECB,-18,-73.4,60
2081,NEP,18.7,-36.6,108.9
2081,NPP,141.3,83.3,258.8
2081,Rh,122.6,107.3,151.4
2082,Emission (AgExpand),0.5,0.2,0.9
2082,Emission (Biomass),6.7,4.8,8
2082,Emission (Clearcut),0.4,0.1,0.6
2082,Emission (Fire),3.8,1.8,6.2
2082,Emission (Orchard Removal),3.7,1.3,7
2082,Emission (Urban),0.7,0,2.4
2082,Harvest (AgExpand),0.1,0,0.2
2082,Harvest (Clearcut),3,1.1,4.9
2082,Harvest (Grain),9.7,6.6,14.6
2082,Harvest (Straw),5.5,3.1,9.4
2082,Harvest (Thinning),0.6,0.1,1
2082,Harvest (Urban),0,0,0.2
2082,Leaching,2.2,2,2.3
2082,LULCC,36.9,28,48.4
2082,Mortality,11.6,9.1,14
2082,Mortality (Fire),2.2,1,3.4
2082,Mortality (Harvest),1.5,0.6,2.4
2082,Mortality (Insects),5.7,0.7,17.8
2082,NECB,2.7,-48.1,54
2082,NEP,39.7,-16.2,90.6
2082,NPP,159.3,97.5,212
2082,Rh,119.6,96.8,146.4
2083,Emission (AgExpand),0.5,0.2,0.9
2083,Emission (Biomass),6.7,4.9,8
2083,Emission (Clearcut),0.4,0.1,0.6
2083,Emission (Fire),5.7,1.6,14.8
2083,Emission (Orchard Removal),3.7,1.4,6.8
2083,Emission (Urban),0.7,0,2.4
2083,Harvest (AgExpand),0.1,0,0.2
2083,Harvest (Clearcut),3,1.2,4.9
2083,Harvest (Grain),9.2,7.5,12.1
2083,Harvest (Straw),5.1,3.8,7.3
2083,Harvest (Thinning),0.6,0.1,1
2083,Harvest (Urban),0,0,0.2
2083,Leaching,2.2,2,2.3
2083,LULCC,37.9,28.5,46.4
2083,Mortality,12.6,8.4,18.3
2083,Mortality (Fire),3.3,0.9,8.3
2083,Mortality (Harvest),1.5,0.6,2.5
2083,Mortality (Insects),7.6,0.6,44
2083,NECB,-16.6,-77.8,46.8
2083,NEP,21.3,-41.1,84.1
2083,NPP,142.3,104.2,199.9
2083,Rh,121,103.8,151.4
2084,Emission (AgExpand),0.5,0.2,0.9
2084,Emission (Biomass),6.7,5,8.1
2084,Emission (Clearcut),0.4,0.1,0.6
2084,Emission (Fire),2.8,1.1,5.6
2084,Emission (Orchard Removal),3.7,1.3,7.2
2084,Emission (Urban),0.7,0,2.4
2084,Harvest (AgExpand),0.1,0,0.2
2084,Harvest (Clearcut),3,1.1,4.9
2084,Harvest (Grain),9,6.8,14.1
2084,Harvest (Straw),5,3.2,8.9
2084,Harvest (Thinning),0.6,0.1,1
2084,Harvest (Urban),0,0,0.2
2084,Leaching,2.2,2,2.3
2084,LULCC,34.6,26.5,47.1
2084,Mortality,11,8.4,13.5
2084,Mortality (Fire),1.7,0.6,3.1
2084,Mortality (Harvest),1.5,0.6,2.4
2084,Mortality (Insects),5.5,0.5,17.8
2084,NECB,-10.1,-54.2,60.1
2084,NEP,24.6,-23.7,104.2
2084,NPP,143.5,91.6,242
2084,Rh,118.9,98.5,139.3
2085,Emission (AgExpand),0.5,0.2,0.9
2085,Emission (Biomass),6.8,5.1,8.2
2085,Emission (Clearcut),0.4,0.1,0.6
2085,Emission (Fire),4.4,1.7,10.7
2085,Emission (Orchard Removal),3.7,1.3,7.2
2085,Emission (Urban),0.7,0,2.5
2085,Harvest (AgExpand),0.1,0,0.2
2085,Harvest (Clearcut),3,1.1,4.9
2085,Harvest (Grain),9.1,6,13.2
2085,Harvest (Straw),5.1,2.6,8.2
2085,Harvest (Thinning),0.6,0.1,1
2085,Harvest (Urban),0,0,0.2
2085,Leaching,2.2,2,2.3
2085,LULCC,36.6,26,50.7
2085,Mortality,12,8.6,17.4
2085,Mortality (Fire),2.7,1,6.8
2085,Mortality (Harvest),1.5,0.6,2.5
2085,Mortality (Insects),17.6,0.7,122.7
2085,NECB,-6.4,-52.5,37.2
2085,NEP,30.1,-23.7,83.8
2085,NPP,150.2,79.6,216.1
2085,Rh,120,102.1,145.7
2086,Emission (AgExpand),0.5,0.2,0.9
2086,Emission (Biomass),6.7,5.2,8.2
2086,Emission (Clearcut),0.4,0.1,0.6
2086,Emission (Fire),4.5,1.8,7.5
2086,Emission (Orchard Removal),3.7,1.3,7.3
2086,Emission (Urban),0.7,0,2.4
2086,Harvest (AgExpand),0.1,0,0.2
2086,Harvest (Clearcut),3,1.1,4.9
2086,Harvest (Grain),9,6,12.2
2086,Harvest (Straw),4.9,2.5,7.4
2086,Harvest (Thinning),0.6,0.1,1
2086,Harvest (Urban),0,0,0.2
2086,Leaching,2.1,2,2.3
2086,LULCC,36.2,26.5,45.6
2086,Mortality,11.9,9.1,14.8
2086,Mortality (Fire),2.6,1.1,4.4
2086,Mortality (Harvest),1.5,0.6,2.4
2086,Mortality (Insects),13.5,0.5,51.6
2086,NECB,-11.4,-42.2,17.5
2086,NEP,24.8,-12.4,58.5
2086,NPP,146.8,101,194
2086,Rh,122,100.4,153.5
2087,Emission (AgExpand),0.5,0.2,0.9
2087,Emission (Biomass),6.7,5.1,8.1
2087,Emission (Clearcut),0.4,0.1,0.6
2087,Emission (Fire),4.1,1.6,8
2087,Emission (Orchard Removal),3.8,1.4,7.2
2087,Emission (Urban),0.7,0,2.5
2087,Harvest (AgExpand),0.1,0,0.2
2087,Harvest (Clearcut),3,1.1,4.9
2087,Harvest (Grain),9.7,6.6,13.2
2087,Harvest (Straw),5.5,3,8.2
2087,Harvest (Thinning),0.6,0.1,1
2087,Harvest (Urban),0,0,0.2
2087,Leaching,2.1,1.9,2.3
2087,LULCC,37.2,26.6,45.7
2087,Mortality,11.8,8.6,16.2
2087,Mortality (Fire),2.5,0.9,5.4
2087,Mortality (Harvest),1.5,0.6,2.5
2087,Mortality (Insects),15.8,0.7,77.6
2087,NECB,6.8,-74.4,66.7
2087,NEP,43.9,-36.7,107
2087,NPP,162.3,98.1,217.3
2087,Rh,118.3,88.8,141.8
2088,Emission (AgExpand),0.5,0.2,0.9
2088,Emission (Biomass),6.7,5.1,8.2
2088,Emission (Clearcut),0.4,0.1,0.6
2088,Emission (Fire),3.9,1.3,7.4
2088,Emission (Orchard Removal),3.9,1.5,7.3
2088,Emission (Urban),0.7,0,2.5
2088,Harvest (AgExpand),0.1,0,0.2
2088,Harvest (Clearcut),3,1.1,4.9
2088,Harvest (Grain),9.9,6.9,14.3
2088,Harvest (Straw),5.6,3.2,9.1
2088,Harvest (Thinning),0.6,0.1,1
2088,Harvest (Urban),0,0,0.2
2088,Leaching,2.1,1.9,2.3
2088,LULCC,37.4,28.7,50.5
2088,Mortality,11.7,8.7,16.4
2088,Mortality (Fire),2.4,0.7,5.3
2088,Mortality (Harvest),1.5,0.6,2.4
2088,Mortality (Insects),7.1,0.6,19.1
2088,NECB,6.9,-49.1,71
2088,NEP,44.3,-16.5,118.2
2088,NPP,163.2,105.8,259
2088,Rh,118.9,97.7,142.4
2089,Emission (AgExpand),0.5,0.2,1
2089,Emission (Biomass),6.8,5.1,8.4
2089,Emission (Clearcut),0.4,0.1,0.6
2089,Emission (Fire),3.2,1.1,6.9
2089,Emission (Orchard Removal),4,1.4,7.8
2089,Emission (Urban),0.7,0,2.6
2089,Harvest (AgExpand),0.1,0,0.2
2089,Harvest (Clearcut),3,1.2,4.9
2089,Harvest (Grain),10.1,7.3,15.9
2089,Harvest (Straw),5.8,3.6,10.4
2089,Harvest (Thinning),0.6,0.1,1
2089,Harvest (Urban),0,0,0.2
2089,Leaching,2.1,1.9,2.3
2089,LULCC,37.3,26.9,51.5
2089,Mortality,11.3,8,16.5
2089,Mortality (Fire),1.9,0.6,5
2089,Mortality (Harvest),1.5,0.6,2.5
2089,Mortality (Insects),7.4,0.5,45.5
2089,NECB,12.8,-36.1,76.3
2089,NEP,50.2,-6.9,122.4
2089,NPP,170,97.9,259.4
2089,Rh,119.8,103.5,148.8
2090,Emission (AgExpand),0.5,0.2,0.9
2090,Emission (Biomass),6.8,5.2,8.4
2090,Emission (Clearcut),0.4,0.1,0.6
2090,Emission (Fire),3.6,1.5,6.2
2090,Emission (Orchard Removal),4,1.5,7.6
2090,Emission (Urban),0.7,0,2.5
2090,Harvest (AgExpand),0.1,0,0.2
2090,Harvest (Clearcut),3,1.1,4.9
2090,Harvest (Grain),9.4,6.2,13.7
2090,Harvest (Straw),5.2,2.6,8.4
2090,Harvest (Thinning),0.6,0.1,1
2090,Harvest (Urban),0,0,0.2
2090,Leaching,2.1,1.9,2.3
2090,LULCC,36.4,27.2,47
2090,Mortality,11.6,8.5,15.2
2090,Mortality (Fire),2.1,0.8,4
2090,Mortality (Harvest),1.5,0.6,2.5
2090,Mortality (Insects),7.3,0.5,30.2
2090,NECB,-9.4,-66.1,40.3
2090,NEP,27,-34.1,75.1
2090,NPP,149.7,87.6,193.1
2090,Rh,122.7,94,152.4
2091,Emission (AgExpand),0.5,0.2,0.9
2091,Emission (Biomass),6.7,5.2,8.4
2091,Emission (Clearcut),0.4,0.1,0.6
2091,Emission (Fire),3.5,1.5,5.9
2091,Emission (Orchard Removal),4,1.5,7.7
2091,Emission (Urban),0.7,0,2.6
2091,Harvest (AgExpand),0.1,0,0.2
2091,Harvest (Clearcut),3.1,1.1,5
2091,Harvest (Grain),8.5,6.4,12.3
2091,Harvest (Straw),4.4,2.7,7.3
2091,Harvest (Thinning),0.6,0.1,1
2091,Harvest (Urban),0,0,0.2
2091,Leaching,2.1,1.9,2.3
2091,LULCC,34.6,27.6,44.9
2091,Mortality,11.5,8.8,14.3
2091,Mortality (Fire),2,0.9,3.4
2091,Mortality (Harvest),1.5,0.6,2.5
2091,Mortality (Insects),4.4,0.7,10.9
2091,NECB,-20.3,-43.6,3.2
2091,NEP,14.3,-12.1,35.9
2091,NPP,133.9,101.7,183.5
2091,Rh,119.6,94.8,149.7
2092,Emission (AgExpand),0.5,0.2,0.9
2092,Emission (Biomass),6.7,5.1,8.5
2092,Emission (Clearcut),0.4,0.1,0.6
2092,Emission (Fire),3.9,1.7,7.3
2092,Emission (Orchard Removal),3.9,1.4,7.8
2092,Emission (Urban),0.7,0,2.6
2092,Harvest (AgExpand),0.1,0,0.2
2092,Harvest (Clearcut),3,1.1,5
2092,Harvest (Grain),8.3,6.1,13.6
2092,Harvest (Straw),4.2,2.5,8.4
2092,Harvest (Thinning),0.6,0.1,1
2092,Harvest (Urban),0,0,0.2
2092,Leaching,2.1,1.9,2.3
2092,LULCC,34.5,25.3,49
2092,Mortality,11.7,8.4,16.2
2092,Mortality (Fire),2.3,0.9,4.7
2092,Mortality (Harvest),1.5,0.6,2.5
2092,Mortality (Insects),4.7,0.8,16.9
2092,NECB,-22.3,-67.3,49.8
2092,NEP,12.2,-30.6,96.1
2092,NPP,132.1,85.8,236.1
2092,Rh,120,98.6,142.3
2093,Emission (AgExpand),0.5,0.2,0.9
2093,Emission (Biomass),6.7,5.1,8.5
2093,Emission (Clearcut),0.4,0.1,0.6
2093,Emission (Fire),4.9,1.9,8.7
2093,Emission (Orchard Removal),3.9,1.4,7.7
2093,Emission (Urban),0.7,0,2.5
2093,Harvest (AgExpand),0.1,0,0.2
2093,Harvest (Clearcut),3,1.1,4.9
2093,Harvest (Grain),8.2,6.1,11.8
2093,Harvest (Straw),4.2,2.5,6.9
2093,Harvest (Thinning),0.6,0.1,1
2093,Harvest (Urban),0,0,0.2
2093,Leaching,2.1,1.9,2.3
2093,LULCC,35.2,25.6,47.6
2093,Mortality,12.3,8.8,17.8
2093,Mortality (Fire),3,1,6.2
2093,Mortality (Harvest),1.5,0.6,2.4
2093,Mortality (Insects),6.6,0.7,27.2
2093,NECB,-18.2,-51.3,31.4
2093,NEP,17,-15.7,73.4
2093,NPP,134.7,95.1,199.9
2093,Rh,117.7,95.9,159.2
2094,Emission (AgExpand),0.5,0.2,0.9
2094,Emission (Biomass),6.7,5.2,8.4
2094,Emission (Clearcut),0.4,0.1,0.6
2094,Emission (Fire),5.6,1.8,12
2094,Emission (Orchard Removal),4,1.5,7.7
2094,Emission (Urban),0.7,0,2.5
2094,Harvest (AgExpand),0.1,0,0.2
2094,Harvest (Clearcut),3,1.1,4.9
2094,Harvest (Grain),9.3,6.9,12.5
2094,Harvest (Straw),5.1,3.1,7.5
2094,Harvest (Thinning),0.6,0.1,1
2094,Harvest (Urban),0,0,0.2
2094,Leaching,2.1,1.9,2.3
2094,LULCC,38,28.8,49.9
2094,Mortality,12.9,8.4,20.1
2094,Mortality (Fire),3.5,0.9,8.6
2094,Mortality (Harvest),1.5,0.6,2.4
2094,Mortality (Insects),15.2,0.9,52.1
2094,NECB,-1.9,-39.6,52.8
2094,NEP,36.1,-5.8,95.8
2094,NPP,156.1,109.6,217.3
2094,Rh,120,95.1,145.8
2095,Emission (AgExpand),0.5,0.2,0.9
2095,Emission (Biomass),6.7,5.1,8.4
2095,Emission (Clearcut),0.4,0.1,0.6
2095,Emission (Fire),3.9,1.7,6.3
2095,Emission (Orchard Removal),4,1.4,8
2095,Emission (Urban),0.7,0,2.5
2095,Harvest (AgExpand),0.1,0,0.2
2095,Harvest (Clearcut),3,1.1,4.9
2095,Harvest (Grain),9.1,6.6,13.6
2095,Harvest (Straw),4.9,2.9,8.4
2095,Harvest (Thinning),0.6,0.2,1
2095,Harvest (Urban),0,0,0.2
2095,Leaching,2.1,1.9,2.3
2095,LULCC,35.9,26.3,48.8
2095,Mortality,11.7,8.5,14.8
2095,Mortality (Fire),2.3,1,3.9
2095,Mortality (Harvest),1.5,0.6,2.5
2095,Mortality (Insects),11.8,1,33
2095,NECB,-6.1,-49.8,48.3
2095,NEP,29.7,-15.8,91.8
2095,NPP,148.2,94.5,217
2095,Rh,118.4,100.8,141.2
2096,Emission (AgExpand),0.5,0.2,0.9
2096,Emission (Biomass),6.6,5,8.2
2096,Emission (Clearcut),0.4,0.1,0.6
2096,Emission (Fire),5.1,1.3,11
2096,Emission (Orchard Removal),3.9,1.4,7.7
2096,Emission (Urban),0.7,0,2.5
2096,Harvest (AgExpand),0.1,0,0.2
2096,Harvest (Clearcut),2.9,1.1,4.8
2096,Harvest (Grain),7.8,6.3,10
2096,Harvest (Straw),3.8,2.6,5.4
2096,Harvest (Thinning),0.6,0.1,0.9
2096,Harvest (Urban),0,0,0.2
2096,Leaching,2.1,1.9,2.3
2096,LULCC,34.3,26.4,45.3
2096,Mortality,12.3,8.4,18.6
2096,Mortality (Fire),3.1,0.8,7.5
2096,Mortality (Harvest),1.5,0.5,2.4
2096,Mortality (Insects),27.4,2.8,121.3
2096,NECB,-36.5,-101.1,0.2
2096,NEP,-2.2,-62.3,30.8
2096,NPP,117,85.8,143.5
2096,Rh,119.2,98,150.2
2097,Emission (AgExpand),0.5,0.2,0.9
2097,Emission (Biomass),6.5,4.8,8.2
2097,Emission (Clearcut),0.4,0.1,0.6
2097,Emission (Fire),3.9,1.3,7.4
2097,Emission (Orchard Removal),3.9,1.4,7.5
2097,Emission (Urban),0.7,0,2.5
2097,Harvest (AgExpand),0.1,0,0.2
2097,Harvest (Clearcut),2.9,1.1,4.9
2097,Harvest (Grain),8.8,7.4,10.6
2097,Harvest (Straw),4.6,3.5,5.9
2097,Harvest (Thinning),0.6,0.1,1
2097,Harvest (Urban),0,0,0.2
2097,Leaching,2.1,1.9,2.3
2097,LULCC,34.9,28.1,44.2
2097,Mortality,11.4,8.2,15.9
2097,Mortality (Fire),2.4,0.7,4.9
2097,Mortality (Harvest),1.5,0.6,2.5
2097,Mortality (Insects),14.8,2.3,54.5
2097,NECB,3.3,-17,18.5
2097,NEP,38.3,21.3,51.6
2097,NPP,153.7,130.7,173.1
2097,Rh,115.4,97.1,135.6
2098,Emission (AgExpand),0.5,0.2,0.9
2098,Emission (Biomass),6.5,4.6,8.2
2098,Emission (Clearcut),0.4,0.1,0.6
2098,Emission (Fire),4.3,1.6,8.3
2098,Emission (Orchard Removal),4,1.4,7.6
2098,Emission (Urban),0.7,0,2.6
2098,Harvest (AgExpand),0.1,0,0.2
2098,Harvest (Clearcut),2.9,1.1,4.9
2098,Harvest (Grain),9.5,7,13.2
2098,Harvest (Straw),5.1,3.1,8
2098,Harvest (Thinning),0.6,0.1,1
2098,Harvest (Urban),0,0,0.2
2098,Leaching,2.1,1.9,2.3
2098,LULCC,36.6,26.6,48.7
2098,Mortality,11.8,8,17
2098,Mortality (Fire),2.7,0.8,6
2098,Mortality (Harvest),1.5,0.5,2.4
2098,Mortality (Insects),11.9,1.3,41.9
2098,NECB,4.8,-34,44.3
2098,NEP,41.4,-4,89.4
2098,NPP,161.4,101.6,215.5
2098,Rh,120,96.1,147.7
2099,Emission (AgExpand),0.5,0.2,0.9
2099,Emission (Biomass),6.5,4.5,8.3
2099,Emission (Clearcut),0.4,0.1,0.6
2099,Emission (Fire),4.8,1.1,13
2099,Emission (Orchard Removal),4,1.5,7.5
2099,Emission (Urban),0.7,0,2.6
2099,Harvest (AgExpand),0.1,0,0.2
2099,Harvest (Clearcut),2.9,1.2,4.8
2099,Harvest (Grain),9.2,7,12.3
2099,Harvest (Straw),4.9,3.2,7.3
2099,Harvest (Thinning),0.6,0.1,1
2099,Harvest (Urban),0,0,0.2
2099,Leaching,2.1,1.9,2.3
2099,LULCC,36.7,28.9,52.3
2099,Mortality,12,7.9,20.4
2099,Mortality (Fire),3,0.6,9.3
2099,Mortality (Harvest),1.5,0.6,2.4
2099,Mortality (Insects),6.4,1,23.3
2099,NECB,-4.1,-55.7,52.1
2099,NEP,32.6,-19.1,86.1
2099,NPP,150.3,106.7,210.4
2099,Rh,117.7,93.1,139.9
2100,Emission (AgExpand),0.5,0.2,0.9
2100,Emission (Biomass),6.5,4.5,8.3
2100,Emission (Clearcut),0.4,0.1,0.6
2100,Emission (Fire),4.4,1.2,11.3
2100,Emission (Orchard Removal),4.1,1.5,7.9
2100,Emission (Urban),0.7,0,2.6
2100,Harvest (AgExpand),0.1,0,0.2
2100,Harvest (Clearcut),3,1.2,4.8
2100,Harvest (Grain),9.2,6.9,12.9
2100,Harvest (Straw),4.9,3.1,7.8
2100,Harvest (Thinning),0.6,0.2,1
2100,Harvest (Urban),0,0,0.2
2100,Leaching,2.1,1.9,2.3
2100,LULCC,36.5,28.6,52.1
2100,Mortality,11.9,7.9,19.6
2100,Mortality (Fire),2.8,0.7,8.4
2100,Mortality (Harvest),1.5,0.6,2.4
2100,Mortality (Insects),6.9,0.8,19.9
2100,NECB,-2.1,-33.4,44.3
2100,NEP,34.4,-1.1,80.6
2100,NPP,154.8,108.3,217.1
2100,Rh,120.5,98.3,155.6
2101,Emission (AgExpand),0.5,0.2,0.9
2101,Emission (Biomass),6.6,4.5,8.4
2101,Emission (Clearcut),0.4,0.1,0.6
2101,Emission (Fire),4.4,1.2,11.3
2101,Emission (Orchard Removal),4.1,1.6,7.6
2101,Emission (Urban),0.7,0,2.5
2101,Harvest (AgExpand),0.1,0,0.2
2101,Harvest (Clearcut),3,1.2,4.8
2101,Harvest (Grain),9.2,6.9,13.1
2101,Harvest (Straw),4.9,3,7.9
2101,Harvest (Thinning),0.6,0.2,1
2101,Harvest (Urban),0,0,0.2
2101,Leaching,2.1,1.9,2.3
2101,LULCC,36.4,28.4,52.1
2101,Mortality,11.9,7.9,19.9
2101,Mortality (Fire),2.8,0.7,8.6
2101,Mortality (Harvest),1.5,0.6,2.4
2101,Mortality (Insects),6.9,0.8,19.3
2101,NECB,-1.5,-31,40.4
2101,NEP,34.9,0.9,77.7
2101,NPP,154.9,108.5,216.3
2101,Rh,120,99.4,153.5
