Timestep,EcoregionID,EcoregionName,Ecosystem,Mean,Lower,Upper
2081,80,Northern B&R,No,0.2,0,0.4
2081,80,Northern B&R,Yes,52.5,47,56.1
2081,81,Sonoran B&R,No,4.6,2.6,7.2
2081,81,Sonoran B&R,Yes,73.5,61.6,83.8
2082,1,Coast Range,No,1.4,0.7,2.1
2082,1,Coast Range,Yes,380.1,343.6,429.9
2082,4,Cascades,No,0.1,0,0.4
2082,4,Cascades,Yes,34.3,30.7,36.8
2082,5,Sierra Nevada,No,0.8,0.3,1.6
2082,5,Sierra Nevada,Yes,789.8,717.3,856.6
2082,6,Oak Woodlands,No,28.7,17.4,38.4
2082,6,Oak Woodlands,Yes,1002.9,853.1,1169.8
2082,7,Central Valley,No,20.3,12.3,27.1
2082,7,Central Valley,Yes,298.3,250,359.3
2082,8,SoCal Mtns.,No,2.1,1.1,3
2082,8,SoCal Mtns.,Yes,198,165,236
2082,9,East Cascades,No,0.6,0.1,1.1
2082,9,East Cascades,Yes,311.6,270.1,335.3
2082,13,Central B&R,No,0,0,0.1
2082,13,Central B&R,Yes,138.6,124.2,156.2
2082,14,Mojave B&R,No,1.6,0.9,2.3
2082,14,Mojave B&R,Yes,202.1,161.6,249.3
2082,78,Klamath Mtns.,No,0.2,0,0.5
2082,78,Klamath Mtns.,Yes,813.1,749.7,873.9
2082,80,Northern B&R,No,0.2,0,0.4
2082,80,Northern B&R,Yes,52.5,46.5,56.6
2082,81,Sonoran B&R,No,4.7,2.6,7.3
2082,81,Sonoran B&R,Yes,73.3,61.3,82.5
2083,1,Coast Range,No,1.4,0.7,2.1
2083,1,Coast Range,Yes,378.5,341.5,429.1
2083,4,Cascades,No,0.1,0,0.5
2083,4,Cascades,Yes,34.1,30.6,36.7
2083,5,Sierra Nevada,No,0.8,0.3,1.6
2083,5,Sierra Nevada,Yes,786.9,714.2,853.9
2083,6,Oak Woodlands,No,28.9,17.4,38.8
2083,6,Oak Woodlands,Yes,999.7,848.9,1170
2083,7,Central Valley,No,20.5,12.4,27.5
2083,7,Central Valley,Yes,295.9,249.5,353.6
2083,8,SoCal Mtns.,No,2.2,1.1,3.1
2083,8,SoCal Mtns.,Yes,197.7,163.6,231.6
2083,9,East Cascades,No,0.6,0.1,1.1
2083,9,East Cascades,Yes,310.4,268.5,333.5
2083,13,Central B&R,No,0,0,0.1
2083,13,Central B&R,Yes,138.4,124,154.6
2083,14,Mojave B&R,No,1.6,0.9,2.3
2083,14,Mojave B&R,Yes,201.4,159.7,243
2083,78,Klamath Mtns.,No,0.2,0,0.5
2083,78,Klamath Mtns.,Yes,809.1,746.1,870.6
2083,80,Northern B&R,No,0.2,0,0.4
2083,80,Northern B&R,Yes,52.3,46.3,56.3
2083,81,Sonoran B&R,No,4.8,2.7,7.4
2083,81,Sonoran B&R,Yes,73.4,60.7,82.5
2084,1,Coast Range,No,1.4,0.7,2.1
2084,1,Coast Range,Yes,378,341.8,430.4
2084,4,Cascades,No,0.1,0,0.5
2084,4,Cascades,Yes,34.1,30.5,36.7
2084,5,Sierra Nevada,No,0.8,0.3,1.7
2084,5,Sierra Nevada,Yes,785.5,711.2,853.5
2084,6,Oak Woodlands,No,29,17.4,39.1
2084,6,Oak Woodlands,Yes,996.2,848.3,1176.1
2084,7,Central Valley,No,20.7,12.4,27.8
2084,7,Central Valley,Yes,294.2,249.3,358.1
2084,8,SoCal Mtns.,No,2.2,1.1,3.1
2084,8,SoCal Mtns.,Yes,196.8,163.6,236.8
2084,9,East Cascades,No,0.6,0.2,1.1
2084,9,East Cascades,Yes,310,267.7,334.8
2084,13,Central B&R,No,0,0,0.1
2084,13,Central B&R,Yes,138.1,123.3,155.9
2084,14,Mojave B&R,No,1.6,0.9,2.4
2084,14,Mojave B&R,Yes,200.6,158.4,248.6
2084,78,Klamath Mtns.,No,0.2,0,0.5
2084,78,Klamath Mtns.,Yes,808.7,744.7,871.8
2084,80,Northern B&R,No,0.2,0,0.4
2084,80,Northern B&R,Yes,52.2,46,56.4
2084,81,Sonoran B&R,No,4.8,2.7,7.5
2084,81,Sonoran B&R,Yes,73.2,60.8,83.1
2085,1,Coast Range,No,1.4,0.7,2.1
2085,1,Coast Range,Yes,377.3,342.5,429.4
2085,4,Cascades,No,0.1,0,0.5
2085,4,Cascades,Yes,34,30.3,36.7
2085,5,Sierra Nevada,No,0.8,0.3,1.7
2085,5,Sierra Nevada,Yes,784.3,714.1,851.9
2085,6,Oak Woodlands,No,29.2,17.4,39.5
2085,6,Oak Woodlands,Yes,994.9,861,1156.8
2085,7,Central Valley,No,20.9,12.5,28.2
2085,7,Central Valley,Yes,293.2,247.4,352.1
2085,8,SoCal Mtns.,No,2.2,1.1,3.1
2085,8,SoCal Mtns.,Yes,196.8,167,237.7
2085,9,East Cascades,No,0.6,0.2,1.1
2085,9,East Cascades,Yes,309.4,268.1,337
2085,13,Central B&R,No,0,0,0.1
2085,13,Central B&R,Yes,138.2,124,156.9
2085,14,Mojave B&R,No,1.6,0.9,2.4
2085,14,Mojave B&R,Yes,200.8,161.4,249
2085,78,Klamath Mtns.,No,0.2,0,0.5
2085,78,Klamath Mtns.,Yes,806.8,743.9,871.6
2085,80,Northern B&R,No,0.2,0,0.4
2085,80,Northern B&R,Yes,52.2,46.2,57
2085,81,Sonoran B&R,No,4.9,2.7,7.6
2085,81,Sonoran B&R,Yes,73.3,61.2,84.4
2086,1,Coast Range,No,1.5,0.7,2.1
2086,1,Coast Range,Yes,376.5,340.5,430.2
2086,4,Cascades,No,0.1,0,0.5
2086,4,Cascades,Yes,34,30.2,36.7
2086,5,Sierra Nevada,No,0.8,0.3,1.7
2086,5,Sierra Nevada,Yes,782.9,714.7,852.6
2086,6,Oak Woodlands,No,29.3,17.4,39.9
2086,6,Oak Woodlands,Yes,990.6,859.3,1161.5
2086,7,Central Valley,No,21.1,12.5,28.5
2086,7,Central Valley,Yes,291.1,245.8,349.5
2086,8,SoCal Mtns.,No,2.2,1.1,3.2
2086,8,SoCal Mtns.,Yes,196.4,166.4,234.5
2086,9,East Cascades,No,0.6,0.2,1.1
2086,9,East Cascades,Yes,309.1,266.7,337.8
2086,13,Central B&R,No,0,0,0.1
2086,13,Central B&R,Yes,138,124,156.7
2086,14,Mojave B&R,No,1.6,0.9,2.4
2086,14,Mojave B&R,Yes,200.3,162.2,245.2
2086,78,Klamath Mtns.,No,0.2,0,0.5
2086,78,Klamath Mtns.,Yes,805.8,741.6,870.7
2086,80,Northern B&R,No,0.2,0,0.4
2086,80,Northern B&R,Yes,52.2,46.1,57
2086,81,Sonoran B&R,No,5,2.7,7.7
2086,81,Sonoran B&R,Yes,73.1,61.3,84.8
2087,1,Coast Range,No,1.5,0.7,2.1
2087,1,Coast Range,Yes,376.3,339,431.7
2087,4,Cascades,No,0.1,0,0.5
2087,4,Cascades,Yes,33.9,30.2,36.6
2087,5,Sierra Nevada,No,0.8,0.3,1.7
2087,5,Sierra Nevada,Yes,782.5,714.9,851.9
2087,6,Oak Woodlands,No,29.4,17.4,40.4
2087,6,Oak Woodlands,Yes,994.2,859.3,1176.4
2087,7,Central Valley,No,21.3,12.6,28.9
2087,7,Central Valley,Yes,293.3,244,358.1
2087,8,SoCal Mtns.,No,2.2,1.1,3.2
2087,8,SoCal Mtns.,Yes,197.4,164.6,229.4
2087,9,East Cascades,No,0.6,0.2,1.1
2087,9,East Cascades,Yes,308.8,265.3,338.5
2087,13,Central B&R,No,0,0,0.1
2087,13,Central B&R,Yes,138.3,124.1,155.8
2087,14,Mojave B&R,No,1.7,0.9,2.4
2087,14,Mojave B&R,Yes,201.2,164.2,241.1
2087,78,Klamath Mtns.,No,0.2,0,0.5
2087,78,Klamath Mtns.,Yes,805.3,741,871.5
2087,80,Northern B&R,No,0.2,0,0.4
2087,80,Northern B&R,Yes,52.1,45.9,57
2087,81,Sonoran B&R,No,5,2.7,7.8
2087,81,Sonoran B&R,Yes,73.2,61.2,83.8
2088,1,Coast Range,No,1.5,0.7,2.1
2088,1,Coast Range,Yes,376.5,338.8,430.6
2088,4,Cascades,No,0.1,0,0.5
2088,4,Cascades,Yes,33.9,30.1,36.7
2088,5,Sierra Nevada,No,0.8,0.3,1.8
2088,5,Sierra Nevada,Yes,782.6,710.6,851.6
2088,6,Oak Woodlands,No,29.6,17.4,40.7
2088,6,Oak Woodlands,Yes,996.4,847.1,1160.2
2088,7,Central Valley,No,21.5,12.7,29.4
2088,7,Central Valley,Yes,294.8,245.1,348.7
2088,8,SoCal Mtns.,No,2.2,1.1,3.2
2088,8,SoCal Mtns.,Yes,198.2,166.1,233.5
2088,9,East Cascades,No,0.6,0.2,1.1
2088,9,East Cascades,Yes,308.9,264.5,338
2088,13,Central B&R,No,0,0,0.1
2088,13,Central B&R,Yes,138.6,123.6,157.7
2088,14,Mojave B&R,No,1.7,0.9,2.4
2088,14,Mojave B&R,Yes,202.8,161.4,245
2088,78,Klamath Mtns.,No,0.2,0,0.5
2088,78,Klamath Mtns.,Yes,805.4,737.8,871.3
2088,80,Northern B&R,No,0.2,0,0.4
2088,80,Northern B&R,Yes,52.2,45.7,56.9
2088,81,Sonoran B&R,No,5.1,2.7,7.9
2088,81,Sonoran B&R,Yes,73.2,61,86
2089,1,Coast Range,No,1.5,0.7,2.1
2089,1,Coast Range,Yes,376.6,339.1,431.7
2089,4,Cascades,No,0.1,0,0.5
2089,4,Cascades,Yes,34,30.1,36.8
2089,5,Sierra Nevada,No,0.8,0.3,1.8
2089,5,Sierra Nevada,Yes,783.5,712.4,854
2089,6,Oak Woodlands,No,29.7,17.5,41.2
2089,6,Oak Woodlands,Yes,1000.3,855.1,1160.2
2089,7,Central Valley,No,21.7,12.7,29.7
2089,7,Central Valley,Yes,296.7,246.1,350.2
2089,8,SoCal Mtns.,No,2.2,1.1,3.3
2089,8,SoCal Mtns.,Yes,199.6,166.3,238.2
2089,9,East Cascades,No,0.6,0.2,1.2
2089,9,East Cascades,Yes,309.1,263.4,337.4
2089,13,Central B&R,No,0,0,0.1
2089,13,Central B&R,Yes,139.2,124.2,159.7
2089,14,Mojave B&R,No,1.7,0.9,2.5
2089,14,Mojave B&R,Yes,205.1,166.2,250.3
2089,78,Klamath Mtns.,No,0.2,0,0.5
2089,78,Klamath Mtns.,Yes,806.1,739.4,873.9
2089,80,Northern B&R,No,0.2,0,0.4
2089,80,Northern B&R,Yes,52.2,45.6,56.9
2089,81,Sonoran B&R,No,5.1,2.8,8
2089,81,Sonoran B&R,Yes,73.7,62.3,88.1
2090,1,Coast Range,No,1.5,0.7,2.1
2090,1,Coast Range,Yes,376.1,338.6,432
2090,4,Cascades,No,0.1,0,0.5
2090,4,Cascades,Yes,33.9,30.1,36.8
2090,5,Sierra Nevada,No,0.9,0.3,1.8
2090,5,Sierra Nevada,Yes,782.7,715.6,854.6
2090,6,Oak Woodlands,No,29.8,17.5,41.4
2090,6,Oak Woodlands,Yes,997.8,863.2,1160.9
2090,7,Central Valley,No,21.9,12.8,30.1
2090,7,Central Valley,Yes,295,246.7,347.6
2090,8,SoCal Mtns.,No,2.3,1.1,3.3
2090,8,SoCal Mtns.,Yes,199.5,165.6,238
2090,9,East Cascades,No,0.6,0.2,1.2
2090,9,East Cascades,Yes,308.5,264.6,335.1
2090,13,Central B&R,No,0,0,0.1
2090,13,Central B&R,Yes,139.1,124.8,159.2
2090,14,Mojave B&R,No,1.7,0.9,2.5
2090,14,Mojave B&R,Yes,203.9,165.2,248.9
2090,78,Klamath Mtns.,No,0.2,0,0.5
2090,78,Klamath Mtns.,Yes,805.1,739.3,874.3
2090,80,Northern B&R,No,0.2,0,0.4
2090,80,Northern B&R,Yes,52.1,45.9,56.5
2090,81,Sonoran B&R,No,5.2,2.8,8.2
2090,81,Sonoran B&R,Yes,73.2,61.7,86.2
2091,1,Coast Range,No,1.5,0.7,2.1
2091,1,Coast Range,Yes,375.7,337.9,432
2091,4,Cascades,No,0.1,0,0.5
2091,4,Cascades,Yes,33.9,30,36.7
2091,5,Sierra Nevada,No,0.9,0.3,1.8
2091,5,Sierra Nevada,Yes,781.1,713.9,853.3
2091,6,Oak Woodlands,No,30,17.5,41.9
2091,6,Oak Woodlands,Yes,990,856.7,1154.1
2091,7,Central Valley,No,22,12.9,30.5
2091,7,Central Valley,Yes,290.2,245.8,344.3
2091,8,SoCal Mtns.,No,2.3,1.1,3.3
2091,8,SoCal Mtns.,Yes,197.7,165.4,237.1
2091,9,East Cascades,No,0.6,0.2,1.2
2091,9,East Cascades,Yes,307.9,264.6,334.4
2091,13,Central B&R,No,0,0,0.1
2091,13,Central B&R,Yes,138.7,124.6,159.4
2091,14,Mojave B&R,No,1.7,0.9,2.5
2091,14,Mojave B&R,Yes,202.3,163,250
2091,78,Klamath Mtns.,No,0.2,0,0.5
2091,78,Klamath Mtns.,Yes,804.6,739.4,874.2
2091,80,Northern B&R,No,0.2,0,0.4
2091,80,Northern B&R,Yes,52,45.9,56.4
2091,81,Sonoran B&R,No,5.3,2.8,8.3
2091,81,Sonoran B&R,Yes,72.4,61,84.9
2092,1,Coast Range,No,1.5,0.7,2.2
2092,1,Coast Range,Yes,374,335.5,430.4
2092,4,Cascades,No,0.1,0,0.5
2092,4,Cascades,Yes,33.7,29.9,36.4
2092,5,Sierra Nevada,No,0.9,0.3,1.8
2092,5,Sierra Nevada,Yes,777.4,705.5,849.3
2092,6,Oak Woodlands,No,30.1,17.5,42.3
2092,6,Oak Woodlands,Yes,984.1,843.4,1151
2092,7,Central Valley,No,22.2,12.9,31
2092,7,Central Valley,Yes,286.5,237.8,345.2
2092,8,SoCal Mtns.,No,2.3,1.1,3.4
2092,8,SoCal Mtns.,Yes,197.1,163,241.1
2092,9,East Cascades,No,0.6,0.2,1.2
2092,9,East Cascades,Yes,306.3,261.5,333.9
2092,13,Central B&R,No,0,0,0.1
2092,13,Central B&R,Yes,138.3,123.7,161.1
2092,14,Mojave B&R,No,1.7,0.9,2.5
2092,14,Mojave B&R,Yes,201.5,162.4,253.1
2092,78,Klamath Mtns.,No,0.2,0,0.5
2092,78,Klamath Mtns.,Yes,801.3,730.6,868.1
2092,80,Northern B&R,No,0.2,0,0.4
2092,80,Northern B&R,Yes,51.8,45.4,56.5
2092,81,Sonoran B&R,No,5.3,2.8,8.4
2092,81,Sonoran B&R,Yes,72.2,60.1,84.6
2093,1,Coast Range,No,1.5,0.7,2.2
2093,1,Coast Range,Yes,373.4,334.7,429.3
2093,4,Cascades,No,0.1,0,0.5
2093,4,Cascades,Yes,33.7,29.9,36.4
2093,5,Sierra Nevada,No,0.9,0.3,1.9
2093,5,Sierra Nevada,Yes,775.5,702.9,848.8
2093,6,Oak Woodlands,No,30.2,17.5,42.5
2093,6,Oak Woodlands,Yes,975.8,834,1138.9
2093,7,Central Valley,No,22.4,13,31.3
2093,7,Central Valley,Yes,283.4,234.2,339.1
2093,8,SoCal Mtns.,No,2.3,1.1,3.4
2093,8,SoCal Mtns.,Yes,195.1,161.7,235.8
2093,9,East Cascades,No,0.6,0.2,1.2
2093,9,East Cascades,Yes,306.3,262.2,334.7
2093,13,Central B&R,No,0,0,0.1
2093,13,Central B&R,Yes,137.9,123,160.7
2093,14,Mojave B&R,No,1.7,0.9,2.5
2093,14,Mojave B&R,Yes,199.7,158.7,248.8
2093,78,Klamath Mtns.,No,0.2,0,0.5
2093,78,Klamath Mtns.,Yes,801.7,732,869.8
2093,80,Northern B&R,No,0.2,0,0.4
2093,80,Northern B&R,Yes,51.7,45.4,56.6
2093,81,Sonoran B&R,No,5.4,2.8,8.5
2093,81,Sonoran B&R,Yes,71.3,59.3,84.9
2094,1,Coast Range,No,1.5,0.7,2.2
2094,1,Coast Range,Yes,372.7,332.6,429.4
2094,4,Cascades,No,0.1,0,0.5
2094,4,Cascades,Yes,33.6,29.8,36.4
2094,5,Sierra Nevada,No,0.9,0.3,1.9
2094,5,Sierra Nevada,Yes,773.4,699.2,846
2094,6,Oak Woodlands,No,30.4,17.5,43
2094,6,Oak Woodlands,Yes,977.1,821,1152.5
2094,7,Central Valley,No,22.6,13.1,31.7
2094,7,Central Valley,Yes,285.8,235.1,341
2094,8,SoCal Mtns.,No,2.3,1.1,3.4
2094,8,SoCal Mtns.,Yes,195.5,160.7,233.8
2094,9,East Cascades,No,0.6,0.2,1.2
2094,9,East Cascades,Yes,305.7,262.1,337.5
2094,13,Central B&R,No,0,0,0.1
2094,13,Central B&R,Yes,137.8,122.4,159.8
2094,14,Mojave B&R,No,1.7,0.9,2.6
2094,14,Mojave B&R,Yes,200.4,156.2,246.8
2094,78,Klamath Mtns.,No,0.2,0,0.5
2094,78,Klamath Mtns.,Yes,798.6,728.5,866.7
2094,80,Northern B&R,No,0.2,0,0.4
2094,80,Northern B&R,Yes,51.6,45.4,56.7
2094,81,Sonoran B&R,No,5.4,2.8,8.6
2094,81,Sonoran B&R,Yes,71.7,59.2,85.7
2095,1,Coast Range,No,1.5,0.7,2.2
2095,1,Coast Range,Yes,372.1,331.7,431.1
2095,4,Cascades,No,0.1,0,0.5
2095,4,Cascades,Yes,33.6,29.8,36.4
2095,5,Sierra Nevada,No,0.9,0.3,1.9
2095,5,Sierra Nevada,Yes,772.8,699.3,848.8
2095,6,Oak Woodlands,No,30.5,17.5,43.3
2095,6,Oak Woodlands,Yes,974.9,819.5,1168.1
2095,7,Central Valley,No,22.8,13.1,32.1
2095,7,Central Valley,Yes,285,231.8,350.2
2095,8,SoCal Mtns.,No,2.3,1.1,3.5
2095,8,SoCal Mtns.,Yes,195.1,159.5,233.8
2095,9,East Cascades,No,0.6,0.2,1.2
2095,9,East Cascades,Yes,305,261.2,334.3
2095,13,Central B&R,No,0,0,0.1
2095,13,Central B&R,Yes,137.9,122.2,160
2095,14,Mojave B&R,No,1.7,0.9,2.6
2095,14,Mojave B&R,Yes,200.3,155.1,245.1
2095,78,Klamath Mtns.,No,0.2,0,0.5
2095,78,Klamath Mtns.,Yes,797.9,729.2,868.5
2095,80,Northern B&R,No,0.2,0,0.4
2095,80,Northern B&R,Yes,51.6,45.2,56.4
2095,81,Sonoran B&R,No,5.5,2.8,8.7
2095,81,Sonoran B&R,Yes,71.4,58.3,85.5
2096,1,Coast Range,No,1.5,0.7,2.3
2096,1,Coast Range,Yes,369.8,329.8,430.5
2096,4,Cascades,No,0.1,0,0.5
2096,4,Cascades,Yes,33.4,29.8,36.2
2096,5,Sierra Nevada,No,0.9,0.3,1.9
2096,5,Sierra Nevada,Yes,768.4,698.8,843.4
2096,6,Oak Woodlands,No,30.6,17.6,43.6
2096,6,Oak Woodlands,Yes,963.4,818.7,1155.1
2096,7,Central Valley,No,23,13.2,32.4
2096,7,Central Valley,Yes,278,230.4,340.7
2096,8,SoCal Mtns.,No,2.4,1.1,3.5
2096,8,SoCal Mtns.,Yes,193.4,159.7,228.1
2096,9,East Cascades,No,0.6,0.2,1.2
2096,9,East Cascades,Yes,303,261.1,332.9
2096,13,Central B&R,No,0,0,0.1
2096,13,Central B&R,Yes,137.3,121.9,158.5
2096,14,Mojave B&R,No,1.8,0.9,2.6
2096,14,Mojave B&R,Yes,198.4,153.8,239.2
2096,78,Klamath Mtns.,No,0.2,0,0.5
2096,78,Klamath Mtns.,Yes,794.1,731.3,866.1
2096,80,Northern B&R,No,0.2,0,0.4
2096,80,Northern B&R,Yes,51.3,45.1,56.1
2096,81,Sonoran B&R,No,5.5,2.9,8.8
2096,81,Sonoran B&R,Yes,70.8,58.2,84.8
2097,1,Coast Range,No,1.5,0.7,2.3
2097,1,Coast Range,Yes,370.3,330.5,430.2
2097,4,Cascades,No,0.1,0,0.5
2097,4,Cascades,Yes,33.4,29.7,36.2
2097,5,Sierra Nevada,No,0.9,0.3,2
2097,5,Sierra Nevada,Yes,769,699.9,843.3
2097,6,Oak Woodlands,No,30.7,17.6,43.9
2097,6,Oak Woodlands,Yes,964,824.3,1152.5
2097,7,Central Valley,No,23.2,13.3,32.9
2097,7,Central Valley,Yes,279,232.7,340.2
2097,8,SoCal Mtns.,No,2.4,1.1,3.5
2097,8,SoCal Mtns.,Yes,193.3,162.1,225.5
2097,9,East Cascades,No,0.6,0.2,1.2
2097,9,East Cascades,Yes,303.2,261.1,333.4
2097,13,Central B&R,No,0,0,0.1
2097,13,Central B&R,Yes,137.4,122.2,158.2
2097,14,Mojave B&R,No,1.8,0.9,2.6
2097,14,Mojave B&R,Yes,197.9,155.2,235.1
2097,78,Klamath Mtns.,No,0.2,0,0.5
2097,78,Klamath Mtns.,Yes,795.1,731.9,867
2097,80,Northern B&R,No,0.2,0,0.4
2097,80,Northern B&R,Yes,51.4,45.1,56.3
2097,81,Sonoran B&R,No,5.6,2.9,8.9
2097,81,Sonoran B&R,Yes,70.6,58.3,84
2098,1,Coast Range,No,1.5,0.7,2.3
2098,1,Coast Range,Yes,370.5,330.9,430.6
2098,4,Cascades,No,0.1,0,0.5
2098,4,Cascades,Yes,33.4,29.7,36.2
2098,5,Sierra Nevada,No,0.9,0.3,2
2098,5,Sierra Nevada,Yes,769,701,843.5
2098,6,Oak Woodlands,No,30.9,17.6,44.1
2098,6,Oak Woodlands,Yes,966,825.3,1171.3
2098,7,Central Valley,No,23.3,13.3,33.3
2098,7,Central Valley,Yes,281.3,231.5,352.7
2098,8,SoCal Mtns.,No,2.4,1.1,3.6
2098,8,SoCal Mtns.,Yes,193.4,162.1,227.5
2098,9,East Cascades,No,0.7,0.2,1.2
2098,9,East Cascades,Yes,303.3,259.7,334.3
2098,13,Central B&R,No,0,0,0.1
2098,13,Central B&R,Yes,137.4,122.4,158.7
2098,14,Mojave B&R,No,1.8,0.9,2.6
2098,14,Mojave B&R,Yes,197.6,153.5,237.3
2098,78,Klamath Mtns.,No,0.2,0,0.5
2098,78,Klamath Mtns.,Yes,795.5,730.6,867.1
2098,80,Northern B&R,No,0.2,0,0.4
2098,80,Northern B&R,Yes,51.5,45.1,56.6
2098,81,Sonoran B&R,No,5.7,2.9,9.1
2098,81,Sonoran B&R,Yes,70.3,57.7,83.3
2099,1,Coast Range,No,1.5,0.7,2.3
2099,1,Coast Range,Yes,369.8,329.8,428.1
2099,4,Cascades,No,0.1,0,0.5
2099,4,Cascades,Yes,33.3,29.7,36
2099,5,Sierra Nevada,No,0.9,0.3,2
2099,5,Sierra Nevada,Yes,768.3,699.7,842.1
2099,6,Oak Woodlands,No,31,17.6,44.6
2099,6,Oak Woodlands,Yes,966.1,819.1,1153.7
2099,7,Central Valley,No,23.5,13.4,33.6
2099,7,Central Valley,Yes,281.2,228,341.2
2099,8,SoCal Mtns.,No,2.4,1.1,3.6
2099,8,SoCal Mtns.,Yes,194.1,162.6,228.1
2099,9,East Cascades,No,0.7,0.2,1.3
2099,9,East Cascades,Yes,301.9,258,331.8
2099,13,Central B&R,No,0,0,0.1
2099,13,Central B&R,Yes,137.5,121.8,159.7
2099,14,Mojave B&R,No,1.8,0.9,2.6
2099,14,Mojave B&R,Yes,198.1,155.4,241.4
2099,78,Klamath Mtns.,No,0.2,0,0.6
2099,78,Klamath Mtns.,Yes,793.3,730.6,862
2099,80,Northern B&R,No,0.2,0,0.4
2099,80,Northern B&R,Yes,51.3,44.9,56.4
2099,81,Sonoran B&R,No,5.7,2.9,9.2
2099,81,Sonoran B&R,Yes,70.4,58,83.4
2100,1,Coast Range,No,1.5,0.7,2.3
2100,1,Coast Range,Yes,369.1,329.1,427.6
2100,4,Cascades,No,0.1,0,0.5
2100,4,Cascades,Yes,33.2,29.8,35.9
2100,5,Sierra Nevada,No,0.9,0.3,2
2100,5,Sierra Nevada,Yes,767.1,698,839.7
2100,6,Oak Woodlands,No,31.1,17.6,45
2100,6,Oak Woodlands,Yes,967.3,810.7,1146.9
2100,7,Central Valley,No,23.7,13.5,34
2100,7,Central Valley,Yes,281,224.7,336.7
2100,8,SoCal Mtns.,No,2.4,1.1,3.6
2100,8,SoCal Mtns.,Yes,195.2,161.7,230.7
2100,9,East Cascades,No,0.7,0.2,1.3
2100,9,East Cascades,Yes,300.5,256.6,330.4
2100,13,Central B&R,No,0,0,0.1
2100,13,Central B&R,Yes,137.3,121.3,160.1
2100,14,Mojave B&R,No,1.8,0.9,2.7
2100,14,Mojave B&R,Yes,199.1,157.2,245.3
2100,78,Klamath Mtns.,No,0.2,0,0.6
2100,78,Klamath Mtns.,Yes,791.4,730.5,861.5
2100,80,Northern B&R,No,0.2,0,0.4
2100,80,Northern B&R,Yes,51.2,44.7,56.2
2100,81,Sonoran B&R,No,5.8,2.9,9.3
2100,81,Sonoran B&R,Yes,70.5,58,83.1
2101,1,Coast Range,No,1.6,0.7,2.4
2101,1,Coast Range,Yes,368.6,327.9,427.4
2101,4,Cascades,No,0.1,0,0.5
2101,4,Cascades,Yes,33.1,29.8,35.8
2101,5,Sierra Nevada,No,0.9,0.3,2
2101,5,Sierra Nevada,Yes,766.1,696.1,838.1
2101,6,Oak Woodlands,No,31.2,17.6,45.3
2101,6,Oak Woodlands,Yes,968.6,802.9,1139.8
2101,7,Central Valley,No,23.9,13.5,34.4
2101,7,Central Valley,Yes,281,222.2,332.5
2101,8,SoCal Mtns.,No,2.4,1.1,3.7
2101,8,SoCal Mtns.,Yes,196.3,160.9,233.1
2101,9,East Cascades,No,0.7,0.2,1.3
2101,9,East Cascades,Yes,299.3,255.1,329.3
2101,13,Central B&R,No,0,0,0.1
2101,13,Central B&R,Yes,137.2,120.7,160.6
2101,14,Mojave B&R,No,1.8,0.9,2.7
2101,14,Mojave B&R,Yes,200,158.8,249.1
2101,78,Klamath Mtns.,No,0.2,0,0.6
2101,78,Klamath Mtns.,Yes,789.7,729.8,861.4
2101,80,Northern B&R,No,0.2,0,0.4
2101,80,Northern B&R,Yes,51,44.5,56.1
2101,81,Sonoran B&R,No,5.8,2.9,9.4
2101,81,Sonoran B&R,Yes,70.6,58,83.9
